"key","parentKey","type","name","code"
1304,1259,"Ubicaciones_UbicacionStandard","Paranday","130610"
1305,1259,"Ubicaciones_UbicacionStandard","Salpo","130611"
1306,1259,"Ubicaciones_UbicacionStandard","Sinsicap","130613"
1307,1259,"Ubicaciones_UbicacionStandard","Usquil","130614"
1308,1260,"Ubicaciones_UbicacionStandard","San Pedro De Lloc","130701"
1309,1260,"Ubicaciones_UbicacionStandard","Guadalupe","130702"
1310,1260,"Ubicaciones_UbicacionStandard","Jequetepeque","130703"
1311,1260,"Ubicaciones_UbicacionStandard","Pacasmayo","130704"
1312,1260,"Ubicaciones_UbicacionStandard","San Jose","130705"
1313,1261,"Ubicaciones_UbicacionStandard","Tayabamba","130801"
1314,1261,"Ubicaciones_UbicacionStandard","Buldibuyo","130802"
1315,1261,"Ubicaciones_UbicacionStandard","Chillia","130803"
1316,1261,"Ubicaciones_UbicacionStandard","Huancaspata","130804"
1317,1261,"Ubicaciones_UbicacionStandard","Huaylillas","130805"
1318,1261,"Ubicaciones_UbicacionStandard","Huayo","130806"
1319,1261,"Ubicaciones_UbicacionStandard","Ongon","130807"
1320,1261,"Ubicaciones_UbicacionStandard","Parcoy","130808"
1321,1261,"Ubicaciones_UbicacionStandard","Pataz","130809"
1322,1261,"Ubicaciones_UbicacionStandard","Pias","130810"
1323,1261,"Ubicaciones_UbicacionStandard","Santiago De Challas","130811"
1324,1261,"Ubicaciones_UbicacionStandard","Taurija","130812"
1325,1261,"Ubicaciones_UbicacionStandard","Urpay","130813"
1326,1262,"Ubicaciones_UbicacionStandard","Huamachuco","130901"
1327,1262,"Ubicaciones_UbicacionStandard","Chugay","130902"
1328,1262,"Ubicaciones_UbicacionStandard","Cochorco","130903"
1329,1262,"Ubicaciones_UbicacionStandard","Curgos","130904"
1330,1262,"Ubicaciones_UbicacionStandard","Marcabal","130905"
1331,1262,"Ubicaciones_UbicacionStandard","Sanagoran","130906"
1332,1262,"Ubicaciones_UbicacionStandard","Sarin","130907"
1333,1262,"Ubicaciones_UbicacionStandard","Sartimbamba","130908"
1334,1263,"Ubicaciones_UbicacionStandard","Santiago De Chuco","131001"
1335,1263,"Ubicaciones_UbicacionStandard","Angasmarca","131002"
1336,1263,"Ubicaciones_UbicacionStandard","Cachicadan","131003"
1337,1263,"Ubicaciones_UbicacionStandard","Mollebamba","131004"
1338,1263,"Ubicaciones_UbicacionStandard","Mollepata","131005"
1339,1263,"Ubicaciones_UbicacionStandard","Quiruvilca","131006"
1340,1263,"Ubicaciones_UbicacionStandard","Santa Cruz De Chuca","131007"
1341,1263,"Ubicaciones_UbicacionStandard","Sitabamba","131008"
1342,1264,"Ubicaciones_UbicacionStandard","Cascas","131101"
1343,1264,"Ubicaciones_UbicacionStandard","Lucma","131102"
1344,1264,"Ubicaciones_UbicacionStandard","Marmot","131103"
1345,1264,"Ubicaciones_UbicacionStandard","Sayapullo","131104"
1346,1265,"Ubicaciones_UbicacionStandard","Viru","131201"
1347,1265,"Ubicaciones_UbicacionStandard","Chao","131202"
1348,1265,"Ubicaciones_UbicacionStandard","Guadalupito","131203"
1349,,"Ubicaciones_UbicacionStandardRoot","Lambayeque","140000"
1350,1349,"Ubicaciones_UbicacionStandard","Chiclayo","140100"
1351,1349,"Ubicaciones_UbicacionStandard","Ferreñafe","140200"
1352,1349,"Ubicaciones_UbicacionStandard","Lambayeque","140300"
1353,1350,"Ubicaciones_UbicacionStandard","Chiclayo","140101"
1354,1350,"Ubicaciones_UbicacionStandard","Chongoyape","140102"
1355,1350,"Ubicaciones_UbicacionStandard","Eten","140103"
1356,1350,"Ubicaciones_UbicacionStandard","Eten Puerto","140104"
1357,1350,"Ubicaciones_UbicacionStandard","Jose Leonardo Ortiz","140105"
1358,1350,"Ubicaciones_UbicacionStandard","La Victoria","140106"
1359,1350,"Ubicaciones_UbicacionStandard","Lagunas","140107"
1360,1350,"Ubicaciones_UbicacionStandard","Monsefu","140108"
1361,1350,"Ubicaciones_UbicacionStandard","Nueva Arica","140109"
1362,1350,"Ubicaciones_UbicacionStandard","Oyotun","140110"
1363,1350,"Ubicaciones_UbicacionStandard","Picsi","140111"
1364,1350,"Ubicaciones_UbicacionStandard","Pimentel","140112"
1365,1350,"Ubicaciones_UbicacionStandard","Reque","140113"
1366,1350,"Ubicaciones_UbicacionStandard","Santa Rosa","140114"
1367,1350,"Ubicaciones_UbicacionStandard","Saña","140115"
1368,1350,"Ubicaciones_UbicacionStandard","Cayalti","140116"
1369,1350,"Ubicaciones_UbicacionStandard","Patapo","140117"
1370,1350,"Ubicaciones_UbicacionStandard","Pomalca","140118"
1371,1350,"Ubicaciones_UbicacionStandard","Pucala","140119"
1372,1350,"Ubicaciones_UbicacionStandard","Tuman","140120"
1373,1351,"Ubicaciones_UbicacionStandard","Ferreñafe","140201"
1374,1351,"Ubicaciones_UbicacionStandard","Cañaris","140203"
1375,1351,"Ubicaciones_UbicacionStandard","Incahuasi","140204"
1376,1351,"Ubicaciones_UbicacionStandard","Manuel Antonio Mesones Muro","140205"
1377,1351,"Ubicaciones_UbicacionStandard","Pitipo","140206"
1378,1351,"Ubicaciones_UbicacionStandard","Pueblo Nuevo","140207"
1379,1352,"Ubicaciones_UbicacionStandard","Lambayeque","140301"
1380,1352,"Ubicaciones_UbicacionStandard","Chochope","140302"
1381,1352,"Ubicaciones_UbicacionStandard","Illimo","140303"
1382,1352,"Ubicaciones_UbicacionStandard","Jayanca","140304"
1383,1352,"Ubicaciones_UbicacionStandard","Mochumi","140305"
1384,1352,"Ubicaciones_UbicacionStandard","Morrope","140306"
1385,1352,"Ubicaciones_UbicacionStandard","Motupe","140307"
1386,1352,"Ubicaciones_UbicacionStandard","Olmos","140308"
1387,1352,"Ubicaciones_UbicacionStandard","Pacora","140309"
1388,1352,"Ubicaciones_UbicacionStandard","Salas","140310"
1389,1352,"Ubicaciones_UbicacionStandard","San Jose","140311"
1390,1352,"Ubicaciones_UbicacionStandard","Tucume","140312"
1391,,"Ubicaciones_UbicacionStandardRoot","Lima","150000"
1392,1391,"Ubicaciones_UbicacionStandard","Lima","150100"
1393,1391,"Ubicaciones_UbicacionStandard","Barranca","150200"
1394,1391,"Ubicaciones_UbicacionStandard","Cajatambo","150300"
1395,1391,"Ubicaciones_UbicacionStandard","Canta","150400"
1396,1391,"Ubicaciones_UbicacionStandard","Cañete","150500"
1397,1391,"Ubicaciones_UbicacionStandard","Huaral","150600"
1398,1391,"Ubicaciones_UbicacionStandard","Huarochiri","150700"
1399,1391,"Ubicaciones_UbicacionStandard","Huaura","150800"
1400,1391,"Ubicaciones_UbicacionStandard","Oyon","150900"
1401,1391,"Ubicaciones_UbicacionStandard","Yauyos","151000"
1402,1392,"Ubicaciones_UbicacionStandard","Lima","150101"
1403,1392,"Ubicaciones_UbicacionStandard","Ancon","150102"
1404,1392,"Ubicaciones_UbicacionStandard","Ate","150103"
1405,1392,"Ubicaciones_UbicacionStandard","Barranco","150104"
1406,1392,"Ubicaciones_UbicacionStandard","Breña","150105"
1407,1392,"Ubicaciones_UbicacionStandard","Carabayllo","150106"
1408,1392,"Ubicaciones_UbicacionStandard","Chaclacayo","150107"
1409,1392,"Ubicaciones_UbicacionStandard","Chorrillos","150108"
1410,1392,"Ubicaciones_UbicacionStandard","Cieneguilla","150109"
1411,1392,"Ubicaciones_UbicacionStandard","Comas","150110"
1412,1392,"Ubicaciones_UbicacionStandard","El Agustino","150111"
1413,1392,"Ubicaciones_UbicacionStandard","Independencia","150112"
1414,1392,"Ubicaciones_UbicacionStandard","Jesus Maria","150113"
1415,1392,"Ubicaciones_UbicacionStandard","La Molina","150114"
1416,1392,"Ubicaciones_UbicacionStandard","La Victoria","150115"
1417,1392,"Ubicaciones_UbicacionStandard","Lince","150116"
1418,1392,"Ubicaciones_UbicacionStandard","Los Olivos","150117"
1419,1392,"Ubicaciones_UbicacionStandard","Lurigancho-Chosica","150118"
1420,1392,"Ubicaciones_UbicacionStandard","Lurin","150119"
1421,1392,"Ubicaciones_UbicacionStandard","Magdalena Del Mar","150120"
1422,1392,"Ubicaciones_UbicacionStandard","Pueblo Libre","150121"
1423,1392,"Ubicaciones_UbicacionStandard","Miraflores","150122"
1424,1392,"Ubicaciones_UbicacionStandard","Pachacamac","150123"
1425,1392,"Ubicaciones_UbicacionStandard","Pucusana","150124"
1426,1392,"Ubicaciones_UbicacionStandard","Puente Piedra","150125"
1427,1392,"Ubicaciones_UbicacionStandard","Punta Hermosa","150126"
1428,1392,"Ubicaciones_UbicacionStandard","Punta Negra","150127"
1429,1392,"Ubicaciones_UbicacionStandard","Rimac","150128"
1430,1392,"Ubicaciones_UbicacionStandard","San Bartolo","150129"
1431,1392,"Ubicaciones_UbicacionStandard","San Borja","150130"
1432,1392,"Ubicaciones_UbicacionStandard","San Isidro","150131"
1433,1392,"Ubicaciones_UbicacionStandard","San Juan de Lurigancho","150132"
1434,1392,"Ubicaciones_UbicacionStandard","San Juan de Miraflores","150133"
1435,1392,"Ubicaciones_UbicacionStandard","San Luis","150134"
1436,1392,"Ubicaciones_UbicacionStandard","San Martin De Porres","150135"
1437,1392,"Ubicaciones_UbicacionStandard","San Miguel","150136"
1438,1392,"Ubicaciones_UbicacionStandard","Santa Anita","150137"
1439,1392,"Ubicaciones_UbicacionStandard","Santa Maria Del Mar","150138"
1440,1392,"Ubicaciones_UbicacionStandard","Santa Rosa","150139"
1441,1392,"Ubicaciones_UbicacionStandard","Santiago De Surco","150140"
1442,1392,"Ubicaciones_UbicacionStandard","Surquillo","150141"
1443,1392,"Ubicaciones_UbicacionStandard","Villa el Salvador","150142"
1444,1392,"Ubicaciones_UbicacionStandard","Villa Maria Del Triunfo","150143"
1445,1393,"Ubicaciones_UbicacionStandard","Barranca","150201"
1446,1393,"Ubicaciones_UbicacionStandard","Paramonga","150202"
1447,1393,"Ubicaciones_UbicacionStandard","Pativilca","150203"
1448,1393,"Ubicaciones_UbicacionStandard","Supe","150204"
1449,1393,"Ubicaciones_UbicacionStandard","Supe Puerto","150205"
1450,1394,"Ubicaciones_UbicacionStandard","Cajatambo","150301"
1451,1394,"Ubicaciones_UbicacionStandard","Copa","150302"
1452,1394,"Ubicaciones_UbicacionStandard","Gorgor","150303"
1453,1394,"Ubicaciones_UbicacionStandard","Huancapon","150304"
1454,1394,"Ubicaciones_UbicacionStandard","Manas","150305"
1455,1395,"Ubicaciones_UbicacionStandard","Canta","150401"
1456,1395,"Ubicaciones_UbicacionStandard","Arahuay","150402"
1457,1395,"Ubicaciones_UbicacionStandard","Huamantanga","150403"
1458,1395,"Ubicaciones_UbicacionStandard","Huaros","150404"
1459,1395,"Ubicaciones_UbicacionStandard","Lachaqui","150405"
1460,1395,"Ubicaciones_UbicacionStandard","San Buenaventura","150406"
1461,1395,"Ubicaciones_UbicacionStandard","Santa Rosa De Quives","150407"
1462,1396,"Ubicaciones_UbicacionStandard","San Vicente De Cañete","150501"
1463,1396,"Ubicaciones_UbicacionStandard","Asia","150502"
1464,1396,"Ubicaciones_UbicacionStandard","Calango","150503"
1465,1396,"Ubicaciones_UbicacionStandard","Cerro Azul","150504"
1466,1396,"Ubicaciones_UbicacionStandard","Chilca","150505"
1467,1396,"Ubicaciones_UbicacionStandard","Coayllo","150506"
1468,1396,"Ubicaciones_UbicacionStandard","Imperial","150507"
1469,1396,"Ubicaciones_UbicacionStandard","Lunahuana","150508"
1470,1396,"Ubicaciones_UbicacionStandard","Mala","150509"
1471,1396,"Ubicaciones_UbicacionStandard","Nuevo Imperial","150510"
1472,1396,"Ubicaciones_UbicacionStandard","Pacaran","150511"
1473,1396,"Ubicaciones_UbicacionStandard","Quilmana","150512"
1474,1396,"Ubicaciones_UbicacionStandard","San Antonio","150513"
1475,1396,"Ubicaciones_UbicacionStandard","San Luis","150514"
1476,1396,"Ubicaciones_UbicacionStandard","Santa Cruz De Flores","150515"
1477,1396,"Ubicaciones_UbicacionStandard","Zuñiga","150516"
1478,1397,"Ubicaciones_UbicacionStandard","Huaral","150601"
1479,1397,"Ubicaciones_UbicacionStandard","Atavillos Alto","150602"
1480,1397,"Ubicaciones_UbicacionStandard","Atavillos Bajo","150603"
1481,1397,"Ubicaciones_UbicacionStandard","Aucallama","150604"
1482,1397,"Ubicaciones_UbicacionStandard","Chancay","150605"
1483,1397,"Ubicaciones_UbicacionStandard","Ihuari","150606"
1484,1397,"Ubicaciones_UbicacionStandard","Lampian","150607"
1485,1397,"Ubicaciones_UbicacionStandard","Pacaraos","150608"
1486,1397,"Ubicaciones_UbicacionStandard","San Miguel De Acos","150609"
1487,1397,"Ubicaciones_UbicacionStandard","Santa Cruz De Andamarca","150610"
1488,1397,"Ubicaciones_UbicacionStandard","Sumbilca","150611"
1489,1397,"Ubicaciones_UbicacionStandard","Veintisiete De Noviembre","150612"
1490,1398,"Ubicaciones_UbicacionStandard","Matucana","150701"
1491,1398,"Ubicaciones_UbicacionStandard","Antioquia","150702"
1492,1398,"Ubicaciones_UbicacionStandard","Callahuanca","150703"
1493,1398,"Ubicaciones_UbicacionStandard","Carampoma","150704"
1494,1398,"Ubicaciones_UbicacionStandard","Chicla","150705"
1495,1398,"Ubicaciones_UbicacionStandard","Cuenca","150706"
1496,1398,"Ubicaciones_UbicacionStandard","Huachupampa","150707"
1497,1398,"Ubicaciones_UbicacionStandard","Huanza","150708"
1498,1398,"Ubicaciones_UbicacionStandard","Huarochiri","150709"
1499,1398,"Ubicaciones_UbicacionStandard","Lahuaytambo","150710"
1500,1398,"Ubicaciones_UbicacionStandard","Langa","150711"
1501,1398,"Ubicaciones_UbicacionStandard","Laraos","150712"
1502,1398,"Ubicaciones_UbicacionStandard","Mariatana","150713"
1503,1398,"Ubicaciones_UbicacionStandard","Ricardo Palma","150714"
1504,1398,"Ubicaciones_UbicacionStandard","San Andres De Tupicocha","150715"
1505,1398,"Ubicaciones_UbicacionStandard","San Antonio","150716"
1506,1398,"Ubicaciones_UbicacionStandard","San Bartolome","150717"
1507,1398,"Ubicaciones_UbicacionStandard","San Damian","150718"
1508,1398,"Ubicaciones_UbicacionStandard","San Juan De Iris","150719"
1509,1398,"Ubicaciones_UbicacionStandard","San Juan De Tantaranche","150720"
1510,1398,"Ubicaciones_UbicacionStandard","San Lorenzo De Quinti","150721"
1511,1398,"Ubicaciones_UbicacionStandard","San Mateo","150722"
1512,1398,"Ubicaciones_UbicacionStandard","San Mateo De Otao","150723"
1513,1398,"Ubicaciones_UbicacionStandard","San Pedro De Casta","150724"
1514,1398,"Ubicaciones_UbicacionStandard","San Pedro De Huancayre","150725"
1515,1398,"Ubicaciones_UbicacionStandard","Sangallaya","150726"
1516,1398,"Ubicaciones_UbicacionStandard","Santa Cruz de Cocachacra","150727"
1517,1398,"Ubicaciones_UbicacionStandard","Santa Eulalia","150728"
1518,1398,"Ubicaciones_UbicacionStandard","Santiago De Anchucaya","150729"
1519,1398,"Ubicaciones_UbicacionStandard","Santiago De Tuna","150730"
1520,1398,"Ubicaciones_UbicacionStandard","Santo Domingo De Los Olleros","150731"
1521,1398,"Ubicaciones_UbicacionStandard","Surco","150732"
1522,1399,"Ubicaciones_UbicacionStandard","Huacho","150801"
1523,1399,"Ubicaciones_UbicacionStandard","Ambar","150802"
1524,1399,"Ubicaciones_UbicacionStandard","Caleta De Carquin","150803"
1525,1399,"Ubicaciones_UbicacionStandard","Checras","150804"
1526,1399,"Ubicaciones_UbicacionStandard","Hualmay","150805"
1527,1399,"Ubicaciones_UbicacionStandard","Huaura","150806"
1528,1399,"Ubicaciones_UbicacionStandard","Leoncio Prado","150807"
1529,1399,"Ubicaciones_UbicacionStandard","Paccho","150808"
1530,1399,"Ubicaciones_UbicacionStandard","Santa Leonor","150809"
1531,1399,"Ubicaciones_UbicacionStandard","Santa Maria","150810"
1532,1399,"Ubicaciones_UbicacionStandard","Sayan","150811"
1533,1399,"Ubicaciones_UbicacionStandard","Vegueta","150812"
1534,1400,"Ubicaciones_UbicacionStandard","Oyon","150901"
1535,1400,"Ubicaciones_UbicacionStandard","Andajes","150902"
1536,1400,"Ubicaciones_UbicacionStandard","Caujul","150903"
1537,1400,"Ubicaciones_UbicacionStandard","Cochamarca","150904"
1538,1400,"Ubicaciones_UbicacionStandard","Navan","150905"
1539,1400,"Ubicaciones_UbicacionStandard","Pachangara","150906"
1540,1401,"Ubicaciones_UbicacionStandard","Yauyos","151001"
1541,1401,"Ubicaciones_UbicacionStandard","Alis","151002"
1542,1401,"Ubicaciones_UbicacionStandard","Ayauca","151003"
1543,1401,"Ubicaciones_UbicacionStandard","Ayaviri","151004"
1544,1401,"Ubicaciones_UbicacionStandard","Azangaro","151005"
1545,1401,"Ubicaciones_UbicacionStandard","Cacra","151006"
1546,1401,"Ubicaciones_UbicacionStandard","Carania","151007"
1547,1401,"Ubicaciones_UbicacionStandard","Catahuasi","151008"
1548,1401,"Ubicaciones_UbicacionStandard","Chocos","151009"
1549,1401,"Ubicaciones_UbicacionStandard","Cochas","151010"
1550,1401,"Ubicaciones_UbicacionStandard","Colonia","151011"
1551,1401,"Ubicaciones_UbicacionStandard","Hongos","151012"
1552,1401,"Ubicaciones_UbicacionStandard","Huampara","151013"
1553,1401,"Ubicaciones_UbicacionStandard","Huancaya","151014"
1554,1401,"Ubicaciones_UbicacionStandard","Huangascar","151015"
1555,1401,"Ubicaciones_UbicacionStandard","Huantan","151016"
1556,1401,"Ubicaciones_UbicacionStandard","Huañec","151017"
1557,1401,"Ubicaciones_UbicacionStandard","Laraos","151018"
1558,1401,"Ubicaciones_UbicacionStandard","Lincha","151019"
1559,1401,"Ubicaciones_UbicacionStandard","Madean","151020"
1560,1401,"Ubicaciones_UbicacionStandard","Miraflores","151021"
1561,1401,"Ubicaciones_UbicacionStandard","Omas","151022"
1562,1401,"Ubicaciones_UbicacionStandard","Putinza","151023"
1563,1401,"Ubicaciones_UbicacionStandard","Quinches","151024"
1564,1401,"Ubicaciones_UbicacionStandard","Quinocay","151025"
1565,1401,"Ubicaciones_UbicacionStandard","San Joaquin","151026"
1566,1401,"Ubicaciones_UbicacionStandard","San Pedro De Pilas","151027"
1567,1401,"Ubicaciones_UbicacionStandard","Tanta","151028"
1568,1401,"Ubicaciones_UbicacionStandard","Tauripampa","151029"
1569,1401,"Ubicaciones_UbicacionStandard","Tomas","151030"
1570,1401,"Ubicaciones_UbicacionStandard","Tupe","151031"
1571,1401,"Ubicaciones_UbicacionStandard","Viñac","151032"
1572,1401,"Ubicaciones_UbicacionStandard","Vitis","15103"
1573,,"Ubicaciones_UbicacionStandardRoot","Loreto","160000"
1574,1573,"Ubicaciones_UbicacionStandard","Maynas","160100"
1575,1573,"Ubicaciones_UbicacionStandard","Alto Amazonas","160200"
1576,1573,"Ubicaciones_UbicacionStandard","Loreto","160300"
1577,1573,"Ubicaciones_UbicacionStandard","Mariscal Ramon Castilla","160400"
1578,1573,"Ubicaciones_UbicacionStandard","Requena","160500"
1579,1573,"Ubicaciones_UbicacionStandard","Ucayali","160600"
1580,1573,"Ubicaciones_UbicacionStandard","Datem del Marañon","160700"
1581,1574,"Ubicaciones_UbicacionStandard","Iquitos","160101"
1582,1574,"Ubicaciones_UbicacionStandard","Alto Nanay","160102"
1583,1574,"Ubicaciones_UbicacionStandard","Fernando Lores","160103"
1584,1574,"Ubicaciones_UbicacionStandard","Indiana","160104"
1585,1574,"Ubicaciones_UbicacionStandard","Las Amazonas","160105"
1586,1574,"Ubicaciones_UbicacionStandard","Mazan","160106"
1587,1574,"Ubicaciones_UbicacionStandard","Napo","160107"
1588,1574,"Ubicaciones_UbicacionStandard","Punchana","160108"
1589,1574,"Ubicaciones_UbicacionStandard","Putumayo","160109"
1590,1574,"Ubicaciones_UbicacionStandard","Torres Causana","160110"
1591,1574,"Ubicaciones_UbicacionStandard","Belen","160112"
1592,1574,"Ubicaciones_UbicacionStandard","San Juan Bautista","160113"
1593,1574,"Ubicaciones_UbicacionStandard","Teniente Manuel Clavero","160114"
1594,1575,"Ubicaciones_UbicacionStandard","Yurimaguas","160201"
1595,1575,"Ubicaciones_UbicacionStandard","Balsapuerto","160202"
1596,1575,"Ubicaciones_UbicacionStandard","Jeberos","160205"
1597,1575,"Ubicaciones_UbicacionStandard","Lagunas","160206"
1598,1575,"Ubicaciones_UbicacionStandard","Santa Cruz","160210"
1599,1575,"Ubicaciones_UbicacionStandard","Teniente Cesar Lopez Rojas","160211"
1600,1576,"Ubicaciones_UbicacionStandard","Nauta","160301"
1601,1576,"Ubicaciones_UbicacionStandard","Parinari","160302"
1602,1576,"Ubicaciones_UbicacionStandard","Tigre","160303"
1603,1576,"Ubicaciones_UbicacionStandard","Trompeteros","160304"
1604,1576,"Ubicaciones_UbicacionStandard","Urarinas","160305"
1605,1577,"Ubicaciones_UbicacionStandard","Ramon Castilla","160401"
1606,1577,"Ubicaciones_UbicacionStandard","Pebas","160402"
1607,1577,"Ubicaciones_UbicacionStandard","Yavari","160403"
1608,1577,"Ubicaciones_UbicacionStandard","San Pablo","160404"
1609,1578,"Ubicaciones_UbicacionStandard","Requena","160501"
1610,1578,"Ubicaciones_UbicacionStandard","Alto Tapiche","160502"
1611,1578,"Ubicaciones_UbicacionStandard","Capelo","160503"
1612,1578,"Ubicaciones_UbicacionStandard","Emilio San Martin","160504"
1613,1578,"Ubicaciones_UbicacionStandard","Maquia","160505"
1614,1578,"Ubicaciones_UbicacionStandard","Puinahua","160506"
1615,1578,"Ubicaciones_UbicacionStandard","Saquena","160507"
1616,1578,"Ubicaciones_UbicacionStandard","Soplin","160508"
1617,1578,"Ubicaciones_UbicacionStandard","Tapiche","160509"
1618,1578,"Ubicaciones_UbicacionStandard","Jenaro Herrera","160510"
1619,1578,"Ubicaciones_UbicacionStandard","Yaquerana","160511"
1620,1579,"Ubicaciones_UbicacionStandard","Contamana","160601"
1621,1579,"Ubicaciones_UbicacionStandard","Inahuaya","160602"
1622,1579,"Ubicaciones_UbicacionStandard","Padre Marquez","160603"
1623,1579,"Ubicaciones_UbicacionStandard","Pampa Hermosa","160604"
1624,1579,"Ubicaciones_UbicacionStandard","Sarayacu","160605"
1625,1579,"Ubicaciones_UbicacionStandard","Vargas Guerra","160606"
1626,1580,"Ubicaciones_UbicacionStandard","Barranca","160701"
1627,1580,"Ubicaciones_UbicacionStandard","Cahuapanas","160702"
1628,1580,"Ubicaciones_UbicacionStandard","Manseriche","160703"
1629,1580,"Ubicaciones_UbicacionStandard","Morona","160704"
1630,1580,"Ubicaciones_UbicacionStandard","Pastaza","160705"
1631,1580,"Ubicaciones_UbicacionStandard","Andoas","160706"
1632,,"Ubicaciones_UbicacionStandardRoot","Madre De Dios","170000"
1633,1632,"Ubicaciones_UbicacionStandard","Tambopata","170100"
1634,1632,"Ubicaciones_UbicacionStandard","Manu","170200"
1635,1632,"Ubicaciones_UbicacionStandard","Tahuamanu","170300"
1636,1633,"Ubicaciones_UbicacionStandard","Tambopata","170101"
1637,1633,"Ubicaciones_UbicacionStandard","Inambari","170102"
1638,1633,"Ubicaciones_UbicacionStandard","Las Piedras","170103"
1639,1633,"Ubicaciones_UbicacionStandard","Laberinto","170104"
1640,1634,"Ubicaciones_UbicacionStandard","Manu","170201"
1641,1634,"Ubicaciones_UbicacionStandard","Fitzcarrald","170202"
1642,1634,"Ubicaciones_UbicacionStandard","Madre De Dios","170203"
1643,1634,"Ubicaciones_UbicacionStandard","Huepetuhe","170204"
1644,1635,"Ubicaciones_UbicacionStandard","Iñapari","170301"
1645,1635,"Ubicaciones_UbicacionStandard","Iberia","170302"
1646,1635,"Ubicaciones_UbicacionStandard","Tahuamanu","170303"
1647,,"Ubicaciones_UbicacionStandardRoot","Moquegua","180000"
1648,1647,"Ubicaciones_UbicacionStandard","Mariscal Nieto","180100"
1649,1647,"Ubicaciones_UbicacionStandard","General Sanchez Cerro","180200"
1650,1647,"Ubicaciones_UbicacionStandard","Ilo","180300"
1651,1648,"Ubicaciones_UbicacionStandard","Moquegua","180101"
1652,1648,"Ubicaciones_UbicacionStandard","Carumas","180102"
1653,1648,"Ubicaciones_UbicacionStandard","Cuchumbaya","180103"
1654,1648,"Ubicaciones_UbicacionStandard","Samegua","180104"
1655,1648,"Ubicaciones_UbicacionStandard","San Cristobal","180105"
1656,1648,"Ubicaciones_UbicacionStandard","Torata","180106"
1657,1649,"Ubicaciones_UbicacionStandard","Omate","180201"
1658,1649,"Ubicaciones_UbicacionStandard","Chojata","180202"
1659,1649,"Ubicaciones_UbicacionStandard","Coalaque","180203"
1660,1649,"Ubicaciones_UbicacionStandard","Ichuña","180204"
1661,1649,"Ubicaciones_UbicacionStandard","La Capilla","180205"
1662,1649,"Ubicaciones_UbicacionStandard","Lloque","180206"
1663,1649,"Ubicaciones_UbicacionStandard","Matalaque","180207"
1664,1649,"Ubicaciones_UbicacionStandard","Puquina","180208"
1665,1649,"Ubicaciones_UbicacionStandard","Quinistaquillas","180209"
1666,1649,"Ubicaciones_UbicacionStandard","Ubinas","180210"
1667,1649,"Ubicaciones_UbicacionStandard","Yunga","180211"
1668,1650,"Ubicaciones_UbicacionStandard","Ilo","180301"
1669,1650,"Ubicaciones_UbicacionStandard","El Algarrobal","180302"
1670,1650,"Ubicaciones_UbicacionStandard","Pacocha","180303"
1671,,"Ubicaciones_UbicacionStandardRoot","Pasco","190000"
1672,1671,"Ubicaciones_UbicacionStandard","Pasco","190100"
1673,1671,"Ubicaciones_UbicacionStandard","Daniel Alcides Carrion","190200"
1674,1671,"Ubicaciones_UbicacionStandard","Oxapampa","190300"
1675,1672,"Ubicaciones_UbicacionStandard","Chaupimarca","190101"
1676,1672,"Ubicaciones_UbicacionStandard","Huachon","190102"
1677,1672,"Ubicaciones_UbicacionStandard","Huariaca","190103"
1678,1672,"Ubicaciones_UbicacionStandard","Huayllay","190104"
1679,1672,"Ubicaciones_UbicacionStandard","Ninacaca","190105"
1680,1672,"Ubicaciones_UbicacionStandard","Pallanchacra","190106"
1681,1672,"Ubicaciones_UbicacionStandard","Paucartambo","190107"
1682,1672,"Ubicaciones_UbicacionStandard","San Francisco De Asis De Yarusyacan","190108"
1683,1672,"Ubicaciones_UbicacionStandard","Simon Bolivar","190109"
1684,1672,"Ubicaciones_UbicacionStandard","Ticlacayan","190110"
1685,1672,"Ubicaciones_UbicacionStandard","Tinyahuarco","190111"
1686,1672,"Ubicaciones_UbicacionStandard","Vicco","190112"
1687,1672,"Ubicaciones_UbicacionStandard","Yanacancha","190113"
1688,1673,"Ubicaciones_UbicacionStandard","Yanahuanca","190201"
1689,1673,"Ubicaciones_UbicacionStandard","Chacayan","190202"
1690,1673,"Ubicaciones_UbicacionStandard","Goyllarisquizga","190203"
1691,1673,"Ubicaciones_UbicacionStandard","Paucar","190204"
1692,1673,"Ubicaciones_UbicacionStandard","San Pedro De Pillao","190205"
1693,1673,"Ubicaciones_UbicacionStandard","Santa Ana De Tusi","190206"
1694,1673,"Ubicaciones_UbicacionStandard","Tapuc","190207"
1695,1673,"Ubicaciones_UbicacionStandard","Vilcabamba","190208"
1696,1674,"Ubicaciones_UbicacionStandard","Oxapampa","190301"
1697,1674,"Ubicaciones_UbicacionStandard","Chontabamba","190302"
1698,1674,"Ubicaciones_UbicacionStandard","Huancabamba","190303"
1699,1674,"Ubicaciones_UbicacionStandard","Palcazu","190304"
1700,1674,"Ubicaciones_UbicacionStandard","Pozuzo","190305"
1701,1674,"Ubicaciones_UbicacionStandard","Puerto Bermudez","190306"
1702,1674,"Ubicaciones_UbicacionStandard","Villa Rica","190307"
1703,1674,"Ubicaciones_UbicacionStandard","Constitucion","190308"
1704,,"Ubicaciones_UbicacionStandardRoot","Piura","200000"
1705,1704,"Ubicaciones_UbicacionStandard","Piura","200100"
